,arts_id,genome_id,bgc_id,bgc_type,profile,start,stop,hits_type,description,function
438,5932,GCF_014203395.1,NZ_JACHIW010000002.1.region006,"NRPS-like,indole,NRPS,arylpolyene",TIGR01430,588819,589824,Core,aden_deam: adenosine deaminase,Unclassified
439,5925,GCF_014203395.1,NZ_JACHIW010000002.1.region006,"NRPS-like,indole,NRPS,arylpolyene",PF00185.19,579486,580440,ResModel,"OTCace: Aspartate/ornithine carbamoyltransferase, Asp/Orn binding domain",ResModel
440,6420,GCF_014203395.1,NZ_JACHIW010000002.1.region011,"PKS-like,T1PKS,NRPS,transAT-PKS-like",PF01039.17,1267866,1273371,ResModel,Carboxyl_trans: Carboxyl transferase domain,ResModel
441,6904,GCF_014203395.1,NZ_JACHIW010000002.1.region014,"NRPS,phosphonate,oligosaccharide",PGK,1841949,1843158,Core,PF00162.15: Phosphoglycerate kinase,Unclassified
442,6900,GCF_014203395.1,NZ_JACHIW010000002.1.region014,"NRPS,phosphonate,oligosaccharide",TIGR00558,1838000,1838681,Core,pdxH: pyridoxamine 5'-phosphate oxidase,"Biosynthesis of cofactors, prosthetic groups, and carriers"
443,117,GCF_014697215.1,NZ_CP031142.1.region002,terpene,TIGR00018,248076,250242,Core,panC: pantoate--beta-alanine ligase,"Biosynthesis of cofactors, prosthetic groups, and carriers"
444,120,GCF_014697215.1,NZ_CP031142.1.region002,terpene,PF00364.17,252437,253694,ResModel,Biotin_lipoyl: Biotin-requiring enzyme,ResModel
445,146,GCF_014697215.1,NZ_CP031142.1.region003,lanthipeptide-class-iii,TIGR03356,285818,287282,Core,BGL: beta-galactosidase,Unclassified
446,662,GCF_014697215.1,NZ_CP031142.1.region009,PKS-like,TIGR00724,815169,816126,Core,urea_amlyse_rel: biotin-dependent carboxylase uncharacterized domain,Unknown function
447,674,GCF_014697215.1,NZ_CP031142.1.region009,PKS-like,TIGR00262,827763,828546,Core,"trpA: tryptophan synthase, alpha subunit",Amino acid biosynthesis
448,935,GCF_014697215.1,NZ_CP031142.1.region010,redox-cofactor,TIGR02412,1104612,1107207,Core,pepN_strep_liv: aminopeptidase N,Unclassified
449,1397,GCF_014697215.1,NZ_CP031142.1.region014,terpene,TIGR02159,1574445,1574964,Core,"PA_CoA_Oxy4: phenylacetate-CoA oxygenase, PaaJ subunit",Energy metabolism
450,1396,GCF_014697215.1,NZ_CP031142.1.region014,terpene,TIGR02158,1573561,1574452,Core,"PA_CoA_Oxy3: phenylacetate-CoA oxygenase, PaaI subunit",Energy metabolism
451,1395,GCF_014697215.1,NZ_CP031142.1.region014,terpene,TIGR02157,1573239,1573551,Core,"PA_CoA_Oxy2: phenylacetate-CoA oxygenase, PaaH subunit",Energy metabolism
452,1394,GCF_014697215.1,NZ_CP031142.1.region014,terpene,TIGR02156,1572277,1573243,Core,"PA_CoA_Oxy1: phenylacetate-CoA oxygenase, PaaG subunit",Energy metabolism
453,1512,GCF_014697215.1,NZ_CP031142.1.region015,T3PKS,TIGR00233,1687570,1688623,Core,trpS: tryptophan--tRNA ligase,Protein synthesis
454,1538,GCF_014697215.1,NZ_CP031142.1.region015,T3PKS,TIGR03704,1710252,1711005,Core,"PrmC_rel_meth: putative protein-(glutamine-N5) methyltransferase, unknown substrate-specific",Protein synthesis
455,2730,GCF_014697215.1,NZ_CP031142.1.region020,NRPS-like,TIGR00500,2877107,2877932,Core,"met_pdase_I: methionine aminopeptidase, type I",Protein fate
456,2904,GCF_014697215.1,NZ_CP031142.1.region021,"terpene,betalactone",RF0053,3065269,3066061,ResModel,ClassA: Class A beta-lactamase [ARO:3000078],ResModel
457,3268,GCF_014697215.1,NZ_CP031142.1.region025,"NRPS-like,T1PKS,NRPS",TIGR00871,3480122,3481568,Core,zwf: glucose-6-phosphate dehydrogenase,Energy metabolism
458,3270,GCF_014697215.1,NZ_CP031142.1.region025,"NRPS-like,T1PKS,NRPS",TIGR00876,3482379,3483465,Core,tal_mycobact: transaldolase,Energy metabolism
459,3499,GCF_014697215.1,NZ_CP031142.1.region027,"terpene,RRE-containing,other,phosphonate,NRPS-like,NRPS",PGK,3781393,3782602,Core,PF00162.15: Phosphoglycerate kinase,Unclassified
460,3895,GCF_014697215.1,NZ_CP031142.1.region031,ranthipeptide,TIGR03997,4180505,4182449,Core,mycofact_OYE_2: mycofactocin system FadH/OYE family oxidoreductase 2,Unclassified
461,4892,GCF_014697215.1,NZ_CP031142.1.region032,NRPS,GrpE,5193723,5194614,Core,PF01025.15: GrpE,Unclassified
462,4924,GCF_014697215.1,NZ_CP031142.1.region032,NRPS,TIGR02506,5224104,5226498,Core,"NrdE_NrdA: ribonucleoside-diphosphate reductase, alpha subunit","Purines, pyrimidines, nucleosides, and nucleotides"
463,4899,GCF_014697215.1,NZ_CP031142.1.region032,NRPS,TIGR03954,5199007,5199406,Core,integ_memb_HG: integral membrane protein,Unknown function
464,5942,GCF_014697215.1,NZ_CP031142.1.region035,RRE-containing,TIGR00615,6263787,6264384,Core,recR: recombination protein RecR,DNA metabolism
465,5948,GCF_014697215.1,NZ_CP031142.1.region035,RRE-containing,TIGR00499,6270541,6272092,Core,lysS_bact: lysine--tRNA ligase,Protein synthesis
466,5957,GCF_014697215.1,NZ_CP031142.1.region035,RRE-containing,TIGR03941,6279918,6280407,Core,tRNA_deam_assoc: putative tRNA adenosine deaminase-associated protein,Unknown function
467,5943,GCF_014697215.1,NZ_CP031142.1.region035,RRE-containing,TIGR00103,6264473,6264821,Core,"DNA_YbaB_EbfC: DNA-binding protein, YbaB/EbfC family",Unknown function
468,8418,GCF_014697215.1,NZ_CP031142.1.region036,terpene,TIGR01980,8735697,8737161,Core,sufB: FeS assembly protein SufB,"Biosynthesis of cofactors, prosthetic groups, and carriers"
469,8419,GCF_014697215.1,NZ_CP031142.1.region036,terpene,TIGR01981,8737162,8738347,Core,sufD: FeS assembly protein SufD,"Biosynthesis of cofactors, prosthetic groups, and carriers"
470,8422,GCF_014697215.1,NZ_CP031142.1.region036,terpene,TIGR01994,8740487,8740946,Core,"SUF_scaf_2: SUF system FeS assembly protein, NifU family","Biosynthesis of cofactors, prosthetic groups, and carriers"
471,44,GCF_003931915.1,NZ_RSAA01000010.1.region001,RiPP-like,PF01039.17,45603,48813,ResModel,Carboxyl_trans: Carboxyl transferase domain,ResModel
472,152,GCF_003931915.1,NZ_RSAA01000010.1.region003,arylpolyene,TIGR00110,161541,163215,Core,ilvD: dihydroxy-acid dehydratase,Amino acid biosynthesis
473,4024,GCF_003931915.1,NZ_RSAA01000004.1.region001,NRPS,TIGR00494,288456,288807,Core,crcB: protein CrcB,Unknown function
474,4036,GCF_003931915.1,NZ_RSAA01000004.1.region001,NRPS,TIGR03954,299572,299962,Core,integ_memb_HG: integral membrane protein,Unknown function
475,4182,GCF_003931915.1,NZ_RSAA01000005.1.region002,terpene,RF0053,148825,149710,ResModel,ClassA: Class A beta-lactamase [ARO:3000078],ResModel
476,4514,GCF_003931915.1,NZ_RSAA01000007.1.region002,ranthipeptide,TIGR03997,93392,95336,Core,mycofact_OYE_2: mycofactocin system FadH/OYE family oxidoreductase 2,Unclassified
477,4605,GCF_003931915.1,NZ_RSAA01000007.1.region003,terpene,TIGR01980,199155,200613,Core,sufB: FeS assembly protein SufB,"Biosynthesis of cofactors, prosthetic groups, and carriers"
478,4604,GCF_003931915.1,NZ_RSAA01000007.1.region003,terpene,TIGR01981,197974,199153,Core,sufD: FeS assembly protein SufD,"Biosynthesis of cofactors, prosthetic groups, and carriers"
479,4601,GCF_003931915.1,NZ_RSAA01000007.1.region003,terpene,TIGR01994,195369,195810,Core,"SUF_scaf_2: SUF system FeS assembly protein, NifU family","Biosynthesis of cofactors, prosthetic groups, and carriers"
480,4763,GCF_003931915.1,NZ_RSAA01000007.1.region004,arylpolyene,TIGR00084,358975,359575,Core,ruvA: Holliday junction DNA helicase RuvA,DNA metabolism
481,4764,GCF_003931915.1,NZ_RSAA01000007.1.region004,arylpolyene,TIGR00228,359571,360273,Core,ruvC: crossover junction endodeoxyribonuclease RuvC,DNA metabolism
482,4762,GCF_003931915.1,NZ_RSAA01000007.1.region004,arylpolyene,TIGR00635,357896,358967,Core,ruvB: Holliday junction DNA helicase RuvB,DNA metabolism
483,4727,GCF_003931915.1,NZ_RSAA01000007.1.region004,arylpolyene,TIGR00344,322026,324702,Core,alaS: alanine--tRNA ligase,Protein synthesis
484,4754,GCF_003931915.1,NZ_RSAA01000007.1.region004,arylpolyene,TIGR00442,347619,348888,Core,hisS: histidine--tRNA ligase,Protein synthesis
485,4738,GCF_003931915.1,NZ_RSAA01000007.1.region004,arylpolyene,TIGR00459,334074,335874,Core,aspS_bact: aspartate--tRNA ligase,Protein synthesis
486,4726,GCF_003931915.1,NZ_RSAA01000007.1.region004,arylpolyene,TIGR00250,321556,322030,Core,RNAse_H_YqgF: putative transcription antitermination factor YqgF,Unknown function
487,5253,GCF_003931915.1,NZ_RSAA01000009.1.region001,ectoine,TIGR00186,88383,89340,Core,"rRNA_methyl_3: RNA methyltransferase, TrmH family, group 3",Protein synthesis
488,988,GCF_025643595.1,NZ_CP102826.1.region003,NRPS,TIGR00110,1028246,1029932,Core,ilvD: dihydroxy-acid dehydratase,Amino acid biosynthesis
489,1011,GCF_025643595.1,NZ_CP102826.1.region003,NRPS,TIGR03954,1057088,1057460,Core,integ_memb_HG: integral membrane protein,Unknown function
490,1986,GCF_025643595.1,NZ_CP102826.1.region004,NRPS-like,TIGR01819,2090873,2091851,Core,F420_cofD: 2-phospho-L-lactate transferase,"Biosynthesis of cofactors, prosthetic groups, and carriers"
491,1998,GCF_025643595.1,NZ_CP102826.1.region004,NRPS-like,TIGR03920,2112150,2113548,Core,T7SS_EccD: type VII secretion integral membrane protein EccD,Protein fate
492,1996,GCF_025643595.1,NZ_CP102826.1.region004,NRPS-like,TIGR03921,2106267,2107485,Core,T7SS_mycosin: type VII secretion-associated serine protease mycosin,Protein fate
493,1978,GCF_025643595.1,NZ_CP102826.1.region004,NRPS-like,PF00364.17,2082997,2084512,ResModel,Biotin_lipoyl: Biotin-requiring enzyme,ResModel
494,2063,GCF_025643595.1,NZ_CP102826.1.region005,"T2PKS,hglE-KS",RF0124,2226374,2227295,ResModel,SubclassB2: Subclass B2 (metallo-) beta-lactamase selectively hydrolize carbapenems [ARO:3000570],ResModel
495,2069,GCF_025643595.1,NZ_CP102826.1.region005,"T2PKS,hglE-KS",PF00364.17,2232082,2232589,ResModel,Biotin_lipoyl: Biotin-requiring enzyme,ResModel
496,2096,GCF_025643595.1,NZ_CP102826.1.region005,"T2PKS,hglE-KS",PF01039.17,2270855,2276165,ResModel,Carboxyl_trans: Carboxyl transferase domain,ResModel
497,2062,GCF_025643595.1,NZ_CP102826.1.region005,"T2PKS,hglE-KS",PF03255.9,2224624,2226301,ResModel,ACCA: Acetyl co-enzyme A carboxylase carboxyltransferase alpha subunit,ResModel
498,2166,GCF_025643595.1,NZ_CP102826.1.region006,terpene,RF0105,2355854,2357042,ResModel,MoxA: MoxA beta-lactamase (class a) [ARO:3001215],ResModel
499,3070,GCF_025643595.1,NZ_CP102826.1.region009,terpene,TIGR02159,3345675,3346194,Core,"PA_CoA_Oxy4: phenylacetate-CoA oxygenase, PaaJ subunit",Energy metabolism
500,3071,GCF_025643595.1,NZ_CP102826.1.region009,terpene,TIGR02158,3346187,3347078,Core,"PA_CoA_Oxy3: phenylacetate-CoA oxygenase, PaaI subunit",Energy metabolism
501,3072,GCF_025643595.1,NZ_CP102826.1.region009,terpene,TIGR02157,3347088,3347394,Core,"PA_CoA_Oxy2: phenylacetate-CoA oxygenase, PaaH subunit",Energy metabolism
502,3073,GCF_025643595.1,NZ_CP102826.1.region009,terpene,TIGR02156,3347390,3348350,Core,"PA_CoA_Oxy1: phenylacetate-CoA oxygenase, PaaG subunit",Energy metabolism
503,3523,GCF_025643595.1,NZ_CP102826.1.region012,T1PKS,TIGR00069,3820640,3821960,Core,hisD: histidinol dehydrogenase,Amino acid biosynthesis
504,3598,GCF_025643595.1,NZ_CP102826.1.region013,"NRPS,indole",PF01039.17,3925692,3931113,ResModel,Carboxyl_trans: Carboxyl transferase domain,ResModel
505,4335,GCF_025643595.1,NZ_CP102826.1.region018,terpene,TIGR01980,4738031,4739483,Core,sufB: FeS assembly protein SufB,"Biosynthesis of cofactors, prosthetic groups, and carriers"
506,4334,GCF_025643595.1,NZ_CP102826.1.region018,terpene,TIGR01981,4736842,4738030,Core,sufD: FeS assembly protein SufD,"Biosynthesis of cofactors, prosthetic groups, and carriers"
507,4331,GCF_025643595.1,NZ_CP102826.1.region018,terpene,TIGR01994,4734229,4734682,Core,"SUF_scaf_2: SUF system FeS assembly protein, NifU family","Biosynthesis of cofactors, prosthetic groups, and carriers"
508,21,GCF_012277335.1,NZ_CP040605.1.region001,hglE-KS,TIGR00118,57225,59295,Core,"acolac_lg: acetolactate synthase, large subunit, biosynthetic type",Amino acid biosynthesis
509,447,GCF_012277335.1,NZ_CP040605.1.region003,terpene,TIGR01980,536740,538204,Core,sufB: FeS assembly protein SufB,"Biosynthesis of cofactors, prosthetic groups, and carriers"
510,446,GCF_012277335.1,NZ_CP040605.1.region003,terpene,TIGR01981,535539,536739,Core,sufD: FeS assembly protein SufD,"Biosynthesis of cofactors, prosthetic groups, and carriers"
511,443,GCF_012277335.1,NZ_CP040605.1.region003,terpene,TIGR01994,532940,533399,Core,"SUF_scaf_2: SUF system FeS assembly protein, NifU family","Biosynthesis of cofactors, prosthetic groups, and carriers"
512,1000,GCF_012277335.1,NZ_CP040605.1.region004,RRE-containing,TIGR00243,1115236,1116472,Core,Dxr: 1-deoxy-D-xylulose 5-phosphate reductoisomerase,"Biosynthesis of cofactors, prosthetic groups, and carriers"
513,3655,GCF_012277335.1,NZ_CP040605.1.region007,NRPS,GrpE,3797170,3798073,Core,PF01025.15: GrpE,Unclassified
514,3623,GCF_012277335.1,NZ_CP040605.1.region007,NRPS,TIGR02506,3766697,3769091,Core,"NrdE_NrdA: ribonucleoside-diphosphate reductase, alpha subunit","Purines, pyrimidines, nucleosides, and nucleotides"
515,3646,GCF_012277335.1,NZ_CP040605.1.region007,NRPS,TIGR03954,3791000,3791396,Core,integ_memb_HG: integral membrane protein,Unknown function
516,3911,GCF_012277335.1,NZ_CP040605.1.region008,"NRPS,terpene",TIGR01391,4059953,4061846,Core,dnaG: DNA primase,DNA metabolism
517,4605,GCF_012277335.1,NZ_CP040605.1.region009,"RRE-containing,PKS-like,guanidinotides",TIGR03997,4788990,4790934,Core,mycofact_OYE_2: mycofactocin system FadH/OYE family oxidoreductase 2,Unclassified
518,5011,GCF_012277335.1,NZ_CP040605.1.region013,T1PKS,TIGR00871,5292429,5293875,Core,zwf: glucose-6-phosphate dehydrogenase,Energy metabolism
519,5327,GCF_012277335.1,NZ_CP040605.1.region018,"NRPS,T1PKS,NRPS-like",TIGR00685,5697841,5699143,Core,T6PP: trehalose-phosphatase,Cellular processes
520,6169,GCF_012277335.1,NZ_CP040605.1.region023,terpene,TIGR02159,6548367,6548886,Core,"PA_CoA_Oxy4: phenylacetate-CoA oxygenase, PaaJ subunit",Energy metabolism
521,6168,GCF_012277335.1,NZ_CP040605.1.region023,terpene,TIGR02158,6547483,6548374,Core,"PA_CoA_Oxy3: phenylacetate-CoA oxygenase, PaaI subunit",Energy metabolism
522,6167,GCF_012277335.1,NZ_CP040605.1.region023,terpene,TIGR02157,6547161,6547473,Core,"PA_CoA_Oxy2: phenylacetate-CoA oxygenase, PaaH subunit",Energy metabolism
523,6166,GCF_012277335.1,NZ_CP040605.1.region023,terpene,TIGR02156,6546199,6547165,Core,"PA_CoA_Oxy1: phenylacetate-CoA oxygenase, PaaG subunit",Energy metabolism
524,6278,GCF_012277335.1,NZ_CP040605.1.region024,T3PKS,TIGR00233,6661741,6662794,Core,trpS: tryptophan--tRNA ligase,Protein synthesis
525,6304,GCF_012277335.1,NZ_CP040605.1.region024,T3PKS,TIGR03704,6686167,6686920,Core,"PrmC_rel_meth: putative protein-(glutamine-N5) methyltransferase, unknown substrate-specific",Protein synthesis
526,6918,GCF_012277335.1,NZ_CP040605.1.region028,"hglE-KS,redox-cofactor",PF00364.17,7310283,7310811,ResModel,Biotin_lipoyl: Biotin-requiring enzyme,ResModel
527,6919,GCF_012277335.1,NZ_CP040605.1.region028,"hglE-KS,redox-cofactor",PF03255.9,7310810,7312550,ResModel,ACCA: Acetyl co-enzyme A carboxylase carboxyltransferase alpha subunit,ResModel
528,7051,GCF_012277335.1,NZ_CP040605.1.region029,NRPS-like,TIGR00500,7491288,7492068,Core,"met_pdase_I: methionine aminopeptidase, type I",Protein fate
529,7048,GCF_012277335.1,NZ_CP040605.1.region029,NRPS-like,TIGR00262,7488788,7489592,Core,"trpA: tryptophan synthase, alpha subunit",Amino acid biosynthesis
530,7215,GCF_012277335.1,NZ_CP040605.1.region030,terpene,RF0053,7675315,7676107,ResModel,ClassA: Class A beta-lactamase [ARO:3000078],ResModel
531,7456,GCF_012277335.1,NZ_CP040605.1.region032,"terpene,lanthipeptide-class-iii",TIGR03356,7959756,7961217,Core,BGL: beta-galactosidase,Unclassified
532,7481,GCF_012277335.1,NZ_CP040605.1.region033,"T3PKS,arylpolyene",TIGR00018,7990281,7992447,Core,panC: pantoate--beta-alanine ligase,"Biosynthesis of cofactors, prosthetic groups, and carriers"
533,7478,GCF_012277335.1,NZ_CP040605.1.region033,"T3PKS,arylpolyene",PF00364.17,7986829,7988086,ResModel,Biotin_lipoyl: Biotin-requiring enzyme,ResModel
534,122,GCF_016526145.1,NZ_JADDUE010000010.1.region001,ranthipeptide,TIGR03997,130309,132277,Core,mycofact_OYE_2: mycofactocin system FadH/OYE family oxidoreductase 2,Unclassified
535,599,GCF_016526145.1,NZ_JADDUE010000012.1.region001,amglyccycl,TIGR01513,127306,128608,Core,NAPRTase_put: nicotinate phosphoribosyltransferase,"Biosynthesis of cofactors, prosthetic groups, and carriers"
536,1285,GCF_016526145.1,NZ_JADDUE010000019.1.region001,lassopeptide,TIGR01161,24961,26113,Core,"purK: phosphoribosylaminoimidazole carboxylase, ATPase subunit","Purines, pyrimidines, nucleosides, and nucleotides"
537,1284,GCF_016526145.1,NZ_JADDUE010000019.1.region001,lassopeptide,TIGR01162,24336,24852,Core,"purE: phosphoribosylaminoimidazole carboxylase, catalytic subunit","Purines, pyrimidines, nucleosides, and nucleotides"
538,1277,GCF_016526145.1,NZ_JADDUE010000019.1.region001,lassopeptide,TIGR03089,19195,19915,Core,TIGR03089: TIGR03089 family protein,Unclassified
539,2185,GCF_016526145.1,NZ_JADDUE010000020.1.region001,lanthipeptide-class-i,TIGR00499,39911,41399,Core,lysS_bact: lysine--tRNA ligase,Protein synthesis
540,3397,GCF_016526145.1,NZ_JADDUE010000003.1.region003,terpene,TIGR01980,410948,412409,Core,sufB: FeS assembly protein SufB,"Biosynthesis of cofactors, prosthetic groups, and carriers"
541,3396,GCF_016526145.1,NZ_JADDUE010000003.1.region003,terpene,TIGR01981,409758,410949,Core,sufD: FeS assembly protein SufD,"Biosynthesis of cofactors, prosthetic groups, and carriers"
542,3393,GCF_016526145.1,NZ_JADDUE010000003.1.region003,terpene,TIGR01994,407173,407635,Core,"SUF_scaf_2: SUF system FeS assembly protein, NifU family","Biosynthesis of cofactors, prosthetic groups, and carriers"
543,3629,GCF_016526145.1,NZ_JADDUE010000004.1.region001,T1PKS,TIGR00069,74214,75543,Core,hisD: histidinol dehydrogenase,Amino acid biosynthesis
544,3598,GCF_016526145.1,NZ_JADDUE010000004.1.region001,T1PKS,TIGR00544,36559,37771,Core,lgt: prolipoprotein diacylglyceryl transferase,Protein fate
545,3599,GCF_016526145.1,NZ_JADDUE010000004.1.region001,T1PKS,TIGR00262,37850,38648,Core,"trpA: tryptophan synthase, alpha subunit",Amino acid biosynthesis
546,3617,GCF_016526145.1,NZ_JADDUE010000004.1.region001,T1PKS,PF01039.17,55353,56910,ResModel,Carboxyl_trans: Carboxyl transferase domain,ResModel
547,3896,GCF_016526145.1,NZ_JADDUE010000004.1.region002,indole,TIGR00171,361953,362556,Core,"leuD: 3-isopropylmalate dehydratase, small subunit",Amino acid biosynthesis
548,3893,GCF_016526145.1,NZ_JADDUE010000004.1.region002,indole,TIGR03705,357314,359510,Core,poly_P_kin: polyphosphate kinase 1,Central intermediary metabolism
549,3905,GCF_016526145.1,NZ_JADDUE010000004.1.region002,indole,TIGR00464,375159,376749,Core,gltX_bact: glutamate--tRNA ligase,Protein synthesis
550,4505,GCF_016526145.1,NZ_JADDUE010000006.1.region001,NRPS,TIGR03954,62688,63081,Core,integ_memb_HG: integral membrane protein,Unknown function
551,5506,GCF_016526145.1,NZ_JADDUE010000008.1.region002,redox-cofactor,TIGR02133,356505,356994,Core,RPI_actino: ribose 5-phosphate isomerase,Unclassified
552,5503,GCF_016526145.1,NZ_JADDUE010000008.1.region002,redox-cofactor,TIGR01163,353205,353937,Core,rpe: ribulose-phosphate 3-epimerase,Energy metabolism
553,92,GCF_014490055.1,NZ_CP061007.1.region002,"T3PKS,arylpolyene",TIGR00876,199424,200528,Core,tal_mycobact: transaldolase,Energy metabolism
554,200,GCF_014490055.1,NZ_CP061007.1.region004,terpene,TIGR02960,313258,314629,Core,"SigX5: RNA polymerase sigma-70 factor, TIGR02960 family",Unclassified
555,354,GCF_014490055.1,NZ_CP061007.1.region006,"T1PKS,transAT-PKS",RF0050,543948,544962,ResModel,Chlor_Acetyltrans_CAT: chloramphenicol acetyltransferase (CAT) [ARO:3000122],ResModel
556,356,GCF_014490055.1,NZ_CP061007.1.region006,"T1PKS,transAT-PKS",RF0134,546941,547820,ResModel,tet_MFS_efflux: tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239],ResModel
557,849,GCF_014490055.1,NZ_CP061007.1.region011,"ranthipeptide,indole",TIGR03997,1198819,1200763,Core,mycofact_OYE_2: mycofactocin system FadH/OYE family oxidoreductase 2,Unclassified
558,1016,GCF_014490055.1,NZ_CP061007.1.region012,terpene,TIGR01980,1380706,1382170,Core,sufB: FeS assembly protein SufB,"Biosynthesis of cofactors, prosthetic groups, and carriers"
559,1015,GCF_014490055.1,NZ_CP061007.1.region012,terpene,TIGR01981,1379520,1380705,Core,sufD: FeS assembly protein SufD,"Biosynthesis of cofactors, prosthetic groups, and carriers"
560,1012,GCF_014490055.1,NZ_CP061007.1.region012,terpene,TIGR01994,1376922,1377381,Core,"SUF_scaf_2: SUF system FeS assembly protein, NifU family","Biosynthesis of cofactors, prosthetic groups, and carriers"
561,3939,GCF_014490055.1,NZ_CP061007.1.region014,"PKS-like,T1PKS,NRPS",TIGR00674,4403597,4404506,Core,dapA: 4-hydroxy-tetrahydrodipicolinate synthase,Amino acid biosynthesis
562,4393,GCF_014490055.1,NZ_CP061007.1.region015,NRPS,GrpE,4863926,4864778,Core,PF01025.15: GrpE,Unclassified
563,4386,GCF_014490055.1,NZ_CP061007.1.region015,NRPS,TIGR03954,4859386,4859785,Core,integ_memb_HG: integral membrane protein,Unknown function
564,5843,GCF_014490055.1,NZ_CP061007.1.region018,"PKS-like,lanthipeptide-class-i",TIGR00262,6332192,6332975,Core,"trpA: tryptophan synthase, alpha subunit",Amino acid biosynthesis
565,5877,GCF_014490055.1,NZ_CP061007.1.region018,"PKS-like,lanthipeptide-class-i",RF0007,6372117,6375777,ResModel,ABC_efflux: ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001],ResModel
566,6094,GCF_014490055.1,NZ_CP061007.1.region021,"phosphonate,other",PGK,6693790,6694996,Core,PF00162.15: Phosphoglycerate kinase,Unclassified
567,7150,GCF_014490055.1,NZ_CP061007.1.region028,T3PKS,TIGR03704,7877349,7878102,Core,"PrmC_rel_meth: putative protein-(glutamine-N5) methyltransferase, unknown substrate-specific",Protein synthesis
568,7284,GCF_014490055.1,NZ_CP061007.1.region029,terpene,TIGR02159,8008086,8008605,Core,"PA_CoA_Oxy4: phenylacetate-CoA oxygenase, PaaJ subunit",Energy metabolism
569,7285,GCF_014490055.1,NZ_CP061007.1.region029,terpene,TIGR02158,8008598,8009489,Core,"PA_CoA_Oxy3: phenylacetate-CoA oxygenase, PaaI subunit",Energy metabolism
570,7286,GCF_014490055.1,NZ_CP061007.1.region029,terpene,TIGR02157,8009499,8009811,Core,"PA_CoA_Oxy2: phenylacetate-CoA oxygenase, PaaH subunit",Energy metabolism
571,7287,GCF_014490055.1,NZ_CP061007.1.region029,terpene,TIGR02156,8009807,8010779,Core,"PA_CoA_Oxy1: phenylacetate-CoA oxygenase, PaaG subunit",Energy metabolism
572,7636,GCF_014490055.1,NZ_CP061007.1.region032,terpene,RF0053,8381409,8382201,ResModel,ClassA: Class A beta-lactamase [ARO:3000078],ResModel
573,7899,GCF_014490055.1,NZ_CP061007.1.region034,terpene,RF0053,8668048,8668339,ResModel,ClassA: Class A beta-lactamase [ARO:3000078],ResModel
574,7901,GCF_014490055.1,NZ_CP061007.1.region034,terpene,RF0053,8670307,8670544,ResModel,ClassA: Class A beta-lactamase [ARO:3000078],ResModel
575,7972,GCF_014490055.1,NZ_CP061007.1.region035,"terpene,lanthipeptide-class-iii",TIGR03356,8749951,8751364,Core,BGL: beta-galactosidase,Unclassified
576,7999,GCF_014490055.1,NZ_CP061007.1.region036,T3PKS,PF00364.17,8782845,8784102,ResModel,Biotin_lipoyl: Biotin-requiring enzyme,ResModel
577,8004,GCF_014490055.1,NZ_CP061007.1.region036,T3PKS,PF01039.17,8790777,8792214,ResModel,Carboxyl_trans: Carboxyl transferase domain,ResModel
578,1111,GCF_000194155.1,NZ_GL877878.1.region003,terpene,TIGR02159,1112081,1112600,Core,"PA_CoA_Oxy4: phenylacetate-CoA oxygenase, PaaJ subunit",Energy metabolism
579,1110,GCF_000194155.1,NZ_GL877878.1.region003,terpene,TIGR02158,1111197,1112088,Core,"PA_CoA_Oxy3: phenylacetate-CoA oxygenase, PaaI subunit",Energy metabolism
580,1109,GCF_000194155.1,NZ_GL877878.1.region003,terpene,TIGR02157,1110875,1111187,Core,"PA_CoA_Oxy2: phenylacetate-CoA oxygenase, PaaH subunit",Energy metabolism
581,1108,GCF_000194155.1,NZ_GL877878.1.region003,terpene,TIGR02156,1109907,1110879,Core,"PA_CoA_Oxy1: phenylacetate-CoA oxygenase, PaaG subunit",Energy metabolism
582,1232,GCF_000194155.1,NZ_GL877878.1.region004,T3PKS,TIGR03704,1228100,1228853,Core,"PrmC_rel_meth: putative protein-(glutamine-N5) methyltransferase, unknown substrate-specific",Protein synthesis
583,2118,GCF_000194155.1,NZ_GL877878.1.region007,"NRPS,T1PKS,PKS-like",TIGR00674,2120389,2121298,Core,dapA: 4-hydroxy-tetrahydrodipicolinate synthase,Amino acid biosynthesis
584,3022,GCF_000194155.1,NZ_GL877878.1.region008,NRPS,GrpE,3046109,3046961,Core,PF01025.15: GrpE,Unclassified
585,3029,GCF_000194155.1,NZ_GL877878.1.region008,NRPS,TIGR03954,3051102,3051501,Core,integ_memb_HG: integral membrane protein,Unknown function
586,3331,GCF_000194155.1,NZ_GL877878.1.region011,"lanthipeptide-class-i,PKS-like",TIGR00262,3421881,3422664,Core,"trpA: tryptophan synthase, alpha subunit",Amino acid biosynthesis
587,3295,GCF_000194155.1,NZ_GL877878.1.region011,"lanthipeptide-class-i,PKS-like",RF0007,3381200,3382673,ResModel,ABC_efflux: ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001],ResModel
588,3855,GCF_000194155.1,NZ_GL877879.1.region002,T3PKS,PF00364.17,109324,110581,ResModel,Biotin_lipoyl: Biotin-requiring enzyme,ResModel
