,group,cluster,pos,text,node_trace,x_pos,y_pos,cutoff
NZ_VWPH01000004.1.region002,80.0,True,"(1267.6, 1431.3)","P1<br>NZ_VWPH01000004.1.region002<br>['amglyccycl', 'T1PKS', 'NRPS-like']<br>apramycin<br>0.71",BGC,1267.6,1431.3,0.40
BGC0000692,80.0,True,"(1206.2, 1348.1)",BGC0000692<br>Saccharide<br>apramycin,MIBIG (KnownClusterBlast),1206.2,1348.1,0.40
NZ_VWPH01000004.1.region003,10.0,True,"(1833.0, 1276.3)","P1<br>NZ_VWPH01000004.1.region003<br>['NRPS-like', 'betalactone', 'NRPS']<br>glycinocin A<br>0.12",BGC,1833.0,1276.3,0.40
NZ_VWPH01000005.1.region001,10.0,True,"(1688.4, 1028.3)",P1<br>NZ_VWPH01000005.1.region001<br>['terpene']<br>hopene<br>0.46,BGC,1688.4,1028.3,0.40
NZ_VWPH01000005.1.region002,81.0,True,"(2746.8, 733.93)",P1<br>NZ_VWPH01000005.1.region002<br>['T3PKS']<br>flaviolin<br>0.75,BGC,2746.8,733.93,0.40
BGC0000902,81.0,True,"(2821.5, 741.33)",BGC0000902<br>Polyketide<br>flaviolin,MIBIG (KnownClusterBlast),2821.5,741.33,0.40
NZ_VWPH01000005.1.region003,12.0,True,"(2207.3, 2268.4)",P1<br>NZ_VWPH01000005.1.region003<br>['terpene']<br>JBIR-06<br>0.22,BGC,2207.3,2268.4,0.40
NZ_VWPH01000005.1.region004,13.0,True,"(1691.4, 2203.0)",P1<br>NZ_VWPH01000005.1.region004<br>['T3PKS']<br>alkyl-O-dihydrogeranyl-methoxyhydroquinones<br>0.57,BGC,1691.4,2203.0,0.40
NZ_JACCFJ010000001.1.region001,2.0,True,"(1365.4, 757.6)",P1<br>NZ_JACCFJ010000001.1.region001<br>['ectoine']<br>ectoine<br>1.00,BGC,1365.4,757.6,0.40
NZ_JACCFJ010000001.1.region002,29.0,True,"(1345.2, 1690.2)","P1<br>NZ_JACCFJ010000001.1.region002<br>['lipolanthine', 'lanthipeptide-class-iii']<br>fusaricidin B<br>0.25",BGC,1345.2,1690.2,0.40
NZ_JACCFJ010000001.1.region003,12.0,True,"(2161.7, 1424.9)",P1<br>NZ_JACCFJ010000001.1.region003<br>['terpene']<br>SF2575<br>0.07,BGC,2161.7,1424.9,0.40
NZ_JACCFJ010000001.1.region005,8.0,True,"(1044.7, 1705.8)",P1<br>NZ_JACCFJ010000001.1.region005<br>['indole']<br>fortimicin<br>0.07,BGC,1044.7,1705.8,0.40
NZ_JACCFJ010000001.1.region006,82.0,True,"(295.37, 2128.4)",P1<br>NZ_JACCFJ010000001.1.region006<br>['NRPS']<br>enterocin<br>0.10,BGC,295.37,2128.4,0.40
BGC0000220,82.0,True,"(235.8, 2088.0)",BGC0000220<br>Polyketide<br>enterocin,MIBIG (KnownClusterBlast),235.8,2088.0,0.40
NZ_JACCFJ010000001.1.region007,40.0,True,"(1985.5, 1226.9)","P1<br>NZ_JACCFJ010000001.1.region007<br>['T1PKS', 'NRPS-like', 'NRPS']<br>microansamycin<br>0.43",BGC,1985.5,1226.9,0.40
NZ_JACCFJ010000001.1.region008,12.0,True,"(2210.8, 2252.1)",P1<br>NZ_JACCFJ010000001.1.region008<br>['terpene']<br>JBIR-06<br>0.28,BGC,2210.8,2252.1,0.40
NZ_JACCFJ010000001.1.region009,10.0,True,"(1715.3, 1006.8)",P1<br>NZ_JACCFJ010000001.1.region009<br>['terpene']<br>hopene<br>0.46,BGC,1715.3,1006.8,0.40
NZ_JACCFJ010000001.1.region010,8.0,True,"(1014.2, 1631.8)",P1<br>NZ_JACCFJ010000001.1.region010<br>['lanthipeptide-class-iv']<br>Sch-47554 / Sch-47555<br>0.07,BGC,1014.2,1631.8,0.40
NZ_JACCFJ010000001.1.region011,20.0,True,"(1047.5, 937.22)",P1<br>NZ_JACCFJ010000001.1.region011<br>['terpene']<br>isorenieratene<br>0.57,BGC,1047.5,937.22,0.40
NZ_JACCFJ010000001.1.region012,1.0,True,"(1812.4, 1711.5)",P1<br>NZ_JACCFJ010000001.1.region012<br>['NRPS']<br>cysteoamide<br>0.18,BGC,1812.4,1711.5,0.40
NZ_JACCFJ010000001.1.region013,83.0,True,"(1617.4, 1833.8)",P1<br>NZ_JACCFJ010000001.1.region013<br>['redox-cofactor']<br>A-503083 A / A-503083 B / A-503083 E / A-503083 F<br>0.04,BGC,1617.4,1833.8,0.40
BGC0000288,83.0,True,"(1600.5, 1914.6)",BGC0000288<br>NRP<br>A-503083 A;A-503083 B;A-503083 E;A-503083 F,MIBIG (KnownClusterBlast),1600.5,1914.6,0.40
NZ_FOME01000014.1.region001,19.0,True,"(1491.5, 536.33)","P1<br>NZ_FOME01000014.1.region001<br>['LAP', 'NRPS']<br>guadinomine<br>0.08",BGC,1491.5,536.33,0.40
NZ_FOME01000009.1.region001,16.0,True,"(1435.1, 1583.9)","P1<br>NZ_FOME01000009.1.region001<br>['T1PKS', 'NRPS', 'RiPP-like']<br>heat-stable antifungal factor<br>0.38",BGC,1435.1,1583.9,0.40
NZ_FOME01000009.1.region002,17.0,True,"(1363.6, 1363.9)","P1<br>NZ_FOME01000009.1.region002<br>['NRPS', 'NRPS-like', 'PKS-like']<br>echinomycin<br>0.33",BGC,1363.6,1363.9,0.40
NZ_FOME01000004.1.region001,1.0,True,"(1797.6, 1738.1)",P1<br>NZ_FOME01000004.1.region001<br>['NRPS']<br>RP-1776<br>0.04,BGC,1797.6,1738.1,0.40
NZ_FOME01000001.1.region001,12.0,True,"(2154.2, 1380.1)",P1<br>NZ_FOME01000001.1.region001<br>['terpene']<br>SF2575<br>0.07,BGC,2154.2,1380.1,0.40
NZ_FOME01000001.1.region003,5.0,True,"(2291.9, 717.97)",P1<br>NZ_FOME01000001.1.region003<br>['amglyccycl']<br>cetoniacytone A<br>0.45,BGC,2291.9,717.97,0.40
NZ_FOME01000001.1.region004,7.0,True,"(2381.9, 1900.0)","P1<br>NZ_FOME01000001.1.region004<br>['T2PKS', 'T1PKS']<br>xantholipin<br>0.08",BGC,2381.9,1900.0,0.40
NZ_FOME01000001.1.region005,8.0,True,"(1079.6, 1762.3)","P1<br>NZ_FOME01000001.1.region005<br>['indole', 'lanthipeptide-class-iv']<br>Sch-47554 / Sch-47555<br>0.07",BGC,1079.6,1762.3,0.40
NZ_FOME01000001.1.region006,9.0,True,"(1886.6, 1086.6)",P1<br>NZ_FOME01000001.1.region006<br>['terpene']<br>geosmin<br>1.00,BGC,1886.6,1086.6,0.40
NZ_FOME01000011.1.region001,13.0,True,"(1657.9, 2136.4)",P1<br>NZ_FOME01000011.1.region001<br>['T3PKS']<br>alkyl-O-dihydrogeranyl-methoxyhydroquinones<br>0.57,BGC,1657.9,2136.4,0.40
NZ_FOME01000012.1.region001,18.0,True,"(1245.7, 2633.3)",P1<br>NZ_FOME01000012.1.region001<br>['terpene']<br>brasilicardin A<br>0.38,BGC,1245.7,2633.3,0.40
NZ_FOME01000016.1.region001,2.0,True,"(1406.4, 764.86)",P1<br>NZ_FOME01000016.1.region001<br>['ectoine']<br>ectoine<br>1.00,BGC,1406.4,764.86,0.40
NZ_FOME01000006.1.region001,10.0,True,"(1664.7, 1074.3)",P1<br>NZ_FOME01000006.1.region001<br>['terpene']<br>hopene<br>0.46,BGC,1664.7,1074.3,0.40
NZ_FOME01000006.1.region002,11.0,True,"(1057.7, 2778.0)",P1<br>NZ_FOME01000006.1.region002<br>['CDPS']<br>meridamycin<br>0.05,BGC,1057.7,2778.0,0.40
NZ_FOME01000006.1.region003,12.0,True,"(2247.1, 2329.3)",P1<br>NZ_FOME01000006.1.region003<br>['terpene']<br>neoantimycin<br>0.20,BGC,2247.1,2329.3,0.40
NZ_FOME01000013.1.region001,3.0,True,"(1099.0, 558.7)",P1<br>NZ_FOME01000013.1.region001<br>['lassopeptide']<br>SSV-2083<br>0.18,BGC,1099.0,558.7,0.40
NZ_FOME01000021.1.region001,76.0,True,"(784.07, 1998.0)",P1<br>NZ_FOME01000021.1.region001<br>['ranthipeptide']<br>porothramycin A<br>0.06,BGC,784.07,1998.0,0.40
NZ_FOME01000021.1.region002,15.0,True,"(2129.8, 1025.4)",P1<br>NZ_FOME01000021.1.region002<br>['terpene']<br>2-methylisoborneol<br>1.00,BGC,2129.8,1025.4,0.40
NZ_FOME01000008.1.region001,0.0,True,"(1867.7, 438.0)",P1<br>NZ_FOME01000008.1.region001<br>['NRPS']<br>azicemicin B<br>0.18,BGC,1867.7,438.0,0.40
NZ_FOME01000019.1.region001,14.0,True,"(2667.6, 1067.2)",P1<br>NZ_FOME01000019.1.region001<br>['redox-cofactor']<br>lankacidin C<br>0.13,BGC,2667.6,1067.2,0.40
NZ_FNVB01000007.1.region001,0.0,True,"(1859.7, 521.71)",P1<br>NZ_FNVB01000007.1.region001<br>['NRPS']<br>azicemicin B<br>0.18,BGC,1859.7,521.71,0.40
NZ_FNVB01000003.1.region001,76.0,True,"(841.96, 2040.3)",P1<br>NZ_FNVB01000003.1.region001<br>['ranthipeptide']<br>porothramycin A<br>0.06,BGC,841.96,2040.3,0.40
NZ_FNVB01000003.1.region002,15.0,True,"(2127.2, 970.81)",P1<br>NZ_FNVB01000003.1.region002<br>['terpene']<br>2-methylisoborneol<br>1.00,BGC,2127.2,970.81,0.40
NZ_FNVB01000003.1.region003,16.0,True,"(1414.1, 1608.9)","P1<br>NZ_FNVB01000003.1.region003<br>['NRPS', 'T1PKS']<br>heat-stable antifungal factor<br>0.38",BGC,1414.1,1608.9,0.40
NZ_FNVB01000003.1.region005,17.0,True,"(1351.7, 1338.5)","P1<br>NZ_FNVB01000003.1.region005<br>['NRPS', 'NRPS-like', 'PKS-like', 'T1PKS']<br>echinomycin<br>0.33",BGC,1351.7,1338.5,0.40
NZ_FNVB01000003.1.region006,18.0,True,"(1232.6, 2597.1)",P1<br>NZ_FNVB01000003.1.region006<br>['terpene']<br>brasilicardin A<br>0.38,BGC,1232.6,2597.1,0.40
NZ_FNVB01000003.1.region007,19.0,True,"(1451.9, 568.66)","P1<br>NZ_FNVB01000003.1.region007<br>['LAP', 'NRPS']<br>guadinomine<br>0.08",BGC,1451.9,568.66,0.40
NZ_FNVB01000009.1.region001,1.0,True,"(1798.7, 1722.4)",P1<br>NZ_FNVB01000009.1.region001<br>['NRPS']<br>RP-1776<br>0.04,BGC,1798.7,1722.4,0.40
NZ_FNVB01000015.1.region001,2.0,True,"(1376.0, 799.6)",P1<br>NZ_FNVB01000015.1.region001<br>['ectoine']<br>ectoine<br>1.00,BGC,1376.0,799.6,0.40
NZ_FNVB01000002.1.region001,12.0,True,"(2138.6, 1415.8)",P1<br>NZ_FNVB01000002.1.region001<br>['terpene']<br>SF2575<br>0.07,BGC,2138.6,1415.8,0.40
NZ_FNVB01000002.1.region002,8.0,True,"(1140.2, 1725.9)","P1<br>NZ_FNVB01000002.1.region002<br>['lanthipeptide-class-iv', 'indole']<br>Sch-47554 / Sch-47555<br>0.07",BGC,1140.2,1725.9,0.40
NZ_FNVB01000002.1.region003,7.0,True,"(2383.0, 1931.4)","P1<br>NZ_FNVB01000002.1.region003<br>['T1PKS', 'T2PKS']<br>xantholipin<br>0.08",BGC,2383.0,1931.4,0.40
NZ_FNVB01000002.1.region004,5.0,True,"(2326.9, 799.24)",P1<br>NZ_FNVB01000002.1.region004<br>['amglyccycl']<br>cetoniacytone A<br>0.45,BGC,2326.9,799.24,0.40
NZ_FNVB01000002.1.region006,10.0,True,"(1660.9, 1053.0)",P1<br>NZ_FNVB01000002.1.region006<br>['terpene']<br>hopene<br>0.46,BGC,1660.9,1053.0,0.40
NZ_FNVB01000002.1.region007,11.0,True,"(1049.7, 2861.7)",P1<br>NZ_FNVB01000002.1.region007<br>['CDPS']<br>meridamycin<br>0.05,BGC,1049.7,2861.7,0.40
NZ_FNVB01000002.1.region008,12.0,True,"(2264.5, 2326.2)",P1<br>NZ_FNVB01000002.1.region008<br>['terpene']<br>neoantimycin<br>0.20,BGC,2264.5,2326.2,0.40
NZ_FNVB01000002.1.region009,13.0,True,"(1687.6, 2134.5)",P1<br>NZ_FNVB01000002.1.region009<br>['T3PKS']<br>alkyl-O-dihydrogeranyl-methoxyhydroquinones<br>0.57,BGC,1687.6,2134.5,0.40
NZ_FNVB01000002.1.region010,14.0,True,"(2627.2, 1070.4)",P1<br>NZ_FNVB01000002.1.region010<br>['redox-cofactor']<br>lankacidin C<br>0.13,BGC,2627.2,1070.4,0.40
NZ_FNVB01000013.1.region001,3.0,True,"(1138.5, 561.73)",P1<br>NZ_FNVB01000013.1.region001<br>['lassopeptide']<br>SSV-2083<br>0.18,BGC,1138.5,561.73,0.40
NZ_FNVB01000014.1.region001,9.0,True,"(1939.8, 1073.0)",P1<br>NZ_FNVB01000014.1.region001<br>['terpene']<br>geosmin<br>1.00,BGC,1939.8,1073.0,0.40
NZ_JACHIW010000001.1.region001,56.0,True,"(2027.9, 1343.0)",P4<br>NZ_JACHIW010000001.1.region001<br>['lassopeptide']<br>herboxidiene<br>0.03,BGC,2027.9,1343.0,0.40
NZ_JACHIW010000001.1.region002,12.0,True,"(2180.4, 1462.9)",P4<br>NZ_JACHIW010000001.1.region002<br>['terpene']<br>SF2575<br>0.07,BGC,2180.4,1462.9,0.40
NZ_JACHIW010000001.1.region003,1.0,True,"(1786.0, 1832.4)",P4<br>NZ_JACHIW010000001.1.region003<br>['NRPS']<br>pepticinnamin E<br>0.07,BGC,1786.0,1832.4,0.40
NZ_JACHIW010000001.1.region004,54.0,True,"(1887.3, 1777.7)",P4<br>NZ_JACHIW010000001.1.region004<br>['NRPS']<br>atratumycin<br>0.05,BGC,1887.3,1777.7,0.40
NZ_JACHIW010000001.1.region006,2.0,True,"(1428.2, 718.56)",P4<br>NZ_JACHIW010000001.1.region006<br>['ectoine']<br>ectoine<br>1.00,BGC,1428.2,718.56,0.40
NZ_JACHIW010000001.1.region011,84.0,True,"(2875.4, 2400.2)",P4<br>NZ_JACHIW010000001.1.region011<br>['terpene']<br>xiamycin A<br>0.18,BGC,2875.4,2400.2,0.40
BGC0000666,84.0,True,"(2871.5, 2328.0)",BGC0000666<br>Terpene<br>xiamycin A,MIBIG (KnownClusterBlast),2871.5,2328.0,0.40
NZ_JACHIW010000001.1.region012,85.0,True,"(715.37, 1701.3)","P4<br>NZ_JACHIW010000001.1.region012<br>['ranthipeptide', 'NRPS', 'NRPS-like', 'T2PKS']<br>steffimycin D<br>0.17",BGC,715.37,1701.3,0.40
BGC0000273,85.0,True,"(641.49, 1664.3)",BGC0000273<br>Polyketide;Saccharide<br>steffimycin D,MIBIG (KnownClusterBlast),641.49,1664.3,0.40
NZ_JACHIW010000001.1.region013,86.0,True,"(1195.4, 238.43)","P4<br>NZ_JACHIW010000001.1.region013<br>['T1PKS', 'PKS-like']<br>maklamicin<br>0.04",BGC,1195.4,238.43,0.40
BGC0001288,86.0,True,"(1135.8, 198.0)",BGC0001288<br>Polyketide<br>maklamicin,MIBIG (KnownClusterBlast),1135.8,198.0,0.40
NZ_JACHIW010000001.1.region014,56.0,True,"(2033.1, 1315.6)",P4<br>NZ_JACHIW010000001.1.region014<br>['T1PKS']<br>herboxidiene<br>0.06,BGC,2033.1,1315.6,0.40
NZ_JACHIW010000001.1.region016,8.0,True,"(1221.3, 1745.8)","P4<br>NZ_JACHIW010000001.1.region016<br>['indole', 'lanthipeptide-class-iii']<br>Ery-9 / Ery-6 / Ery-8 / Ery-7 / Ery-5 / Ery-4 / Ery-3<br>1.00",BGC,1221.3,1745.8,0.40
NZ_JACHIW010000001.1.region017,9.0,True,"(1941.3, 1088.4)",P4<br>NZ_JACHIW010000001.1.region017<br>['terpene']<br>geosmin<br>1.00,BGC,1941.3,1088.4,0.40
NZ_JACHIW010000002.1.region001,87.0,True,"(2485.4, 3088.4)",P4<br>NZ_JACHIW010000002.1.region001<br>['T2PKS']<br>mithramycin<br>0.23,BGC,2485.4,3088.4,0.40
BGC0000247,87.0,True,"(2425.8, 3048.0)",BGC0000247<br>Polyketide;Saccharide<br>mithramycin,MIBIG (KnownClusterBlast),2425.8,3048.0,0.40
NZ_JACHIW010000002.1.region002,28.0,True,"(646.88, 1038.0)",P4<br>NZ_JACHIW010000002.1.region002<br>['siderophore']<br>staphylobactin<br>0.25,BGC,646.88,1038.0,0.40
NZ_JACHIW010000002.1.region003,81.0,True,"(2755.4, 767.66)",P4<br>NZ_JACHIW010000002.1.region003<br>['T3PKS']<br>flaviolin<br>0.75,BGC,2755.4,767.66,0.40
NZ_JACHIW010000002.1.region004,12.0,True,"(2185.4, 2281.4)",P4<br>NZ_JACHIW010000002.1.region004<br>['terpene']<br>neoantimycin<br>0.20,BGC,2185.4,2281.4,0.40
NZ_JACHIW010000002.1.region005,88.0,True,"(1735.4, 3088.4)",P4<br>NZ_JACHIW010000002.1.region005<br>['nucleoside']<br>puromycin<br>0.75,BGC,1735.4,3088.4,0.40
BGC0000878,88.0,True,"(1675.8, 3048.0)",BGC0000878<br>Other<br>puromycin,MIBIG (KnownClusterBlast),1675.8,3048.0,0.40
NZ_JACHIW010000002.1.region006,10.0,True,"(1929.3, 1331.0)","P4<br>NZ_JACHIW010000002.1.region006<br>['NRPS-like', 'indole', 'NRPS', 'arylpolyene']<br>glycinocin A<br>0.14",BGC,1929.3,1331.0,0.40
NZ_JACHIW010000002.1.region007,14.0,True,"(2597.5, 965.85)",P4<br>NZ_JACHIW010000002.1.region007<br>['redox-cofactor']<br>lankacidin C<br>0.13,BGC,2597.5,965.85,0.40
NZ_JACHIW010000002.1.region008,89.0,True,"(265.37, 2368.4)","P4<br>NZ_JACHIW010000002.1.region008<br>['T1PKS', 'lassopeptide']<br>streptoseomycin<br>0.63",BGC,265.37,2368.4,0.40
BGC0001784,89.0,True,"(205.8, 2328.0)",BGC0001784<br>Polyketide<br>streptoseomycin,MIBIG (KnownClusterBlast),205.8,2328.0,0.40
NZ_JACHIW010000002.1.region009,90.0,True,"(2824.1, 498.0)","P4<br>NZ_JACHIW010000002.1.region009<br>['amglyccycl', 'terpene']<br>paromomycin<br>0.33",BGC,2824.1,498.0,0.40
BGC0000712,90.0,True,"(2754.4, 517.17)",BGC0000712<br>Saccharide<br>paromomycin,MIBIG (KnownClusterBlast),2754.4,517.17,0.40
NZ_JACHIW010000002.1.region010,91.0,True,"(265.37, 1048.4)",P4<br>NZ_JACHIW010000002.1.region010<br>['T1PKS']<br>rifamycin<br>0.13,BGC,265.37,1048.4,0.40
BGC0000137,91.0,True,"(205.8, 1008.0)",BGC0000137<br>Polyketide<br>rifamycin,MIBIG (KnownClusterBlast),205.8,1008.0,0.40
NZ_JACHIW010000002.1.region011,33.0,True,"(1543.0, 1532.3)","P4<br>NZ_JACHIW010000002.1.region011<br>['PKS-like', 'T1PKS', 'NRPS', 'transAT-PKS-like']<br>nataxazole<br>0.19",BGC,1543.0,1532.3,0.40
NZ_JACHIW010000002.1.region013,92.0,True,"(265.37, 778.43)",P4<br>NZ_JACHIW010000002.1.region013<br>['T1PKS']<br>aculeximycin<br>0.06,BGC,265.37,778.43,0.40
BGC0000002,92.0,True,"(205.8, 738.0)",BGC0000002<br>Polyketide<br>aculeximycin,MIBIG (KnownClusterBlast),205.8,738.0,0.40
NZ_JACHIW010000002.1.region014,93.0,True,"(975.88, 2227.9)","P4<br>NZ_JACHIW010000002.1.region014<br>['NRPS', 'phosphonate', 'oligosaccharide']<br>daptomycin<br>0.03",BGC,975.88,2227.9,0.40
BGC0000336,93.0,True,"(973.85, 2148.0)",BGC0000336<br>NRP<br>daptomycin,MIBIG (KnownClusterBlast),973.85,2148.0,0.40
NZ_JACHIW010000002.1.region015,15.0,True,"(2129.7, 1052.6)",P4<br>NZ_JACHIW010000002.1.region015<br>['terpene']<br>2-methylisoborneol<br>1.00,BGC,2129.7,1052.6,0.40
NZ_JACHIW010000003.1.region001,10.0,True,"(1715.7, 1063.8)",P4<br>NZ_JACHIW010000003.1.region001<br>['terpene']<br>hopene<br>0.38,BGC,1715.7,1063.8,0.40
NZ_JACHIW010000003.1.region003,23.0,True,"(832.86, 1248.0)","P4<br>NZ_JACHIW010000003.1.region003<br>['NRPS', 'PKS-like', 'T1PKS']<br>calicheamicin<br>0.03",BGC,832.86,1248.0,0.40
NZ_JACHIW010000004.1.region001,37.0,True,"(612.07, 558.0)",P4<br>NZ_JACHIW010000004.1.region001<br>['T1PKS']<br>esmeraldin<br>0.08,BGC,612.07,558.0,0.40
NZ_CP031142.1.region002,22.0,True,"(1643.0, 1676.5)",P2<br>NZ_CP031142.1.region002<br>['terpene']<br>branched-chain fatty acids<br>0.75,BGC,1643.0,1676.5,0.40
NZ_CP031142.1.region003,8.0,True,"(1311.9, 1816.0)",P2<br>NZ_CP031142.1.region003<br>['lanthipeptide-class-iii']<br>Ery-9 / Ery-6 / Ery-8 / Ery-7 / Ery-5 / Ery-4 / Ery-3<br>1.00,BGC,1311.9,1816.0,0.40
NZ_CP031142.1.region004,18.0,True,"(1211.0, 2695.2)",P2<br>NZ_CP031142.1.region004<br>['terpene']<br>brasilicardin A<br>0.38,BGC,1211.0,2695.2,0.40
NZ_CP031142.1.region005,15.0,True,"(2090.5, 997.02)",P2<br>NZ_CP031142.1.region005<br>['terpene']<br>2-methylisoborneol<br>1.00,BGC,2090.5,997.02,0.40
NZ_CP031142.1.region006,16.0,True,"(1317.9, 1589.0)","P2<br>NZ_CP031142.1.region006<br>['NRPS', 'T1PKS']<br>pactamides<br>0.33",BGC,1317.9,1589.0,0.40
NZ_CP031142.1.region007,28.0,True,"(698.22, 1087.0)",P2<br>NZ_CP031142.1.region007<br>['siderophore']<br>staphylobactin<br>0.25,BGC,698.22,1087.0,0.40
NZ_CP031142.1.region008,56.0,True,"(2017.3, 1379.6)",P2<br>NZ_CP031142.1.region008<br>['NRPS']<br>herboxidiene<br>0.04,BGC,2017.3,1379.6,0.40
NZ_CP031142.1.region009,94.0,True,"(1445.8, 1469.5)",P2<br>NZ_CP031142.1.region009<br>['PKS-like']<br>platensimycin / platencin<br>0.08,BGC,1445.8,1469.5,0.40
BGC0001140,94.0,True,"(1397.2, 1375.4)",BGC0001140<br>Terpene<br>platensimycin;platencin;thioplatensimycin;thioplatencin,MIBIG (KnownClusterBlast),1397.2,1375.4,0.40
NZ_CP031142.1.region010,14.0,True,"(2538.5, 952.45)",P2<br>NZ_CP031142.1.region010<br>['redox-cofactor']<br>lankacidin C<br>0.13,BGC,2538.5,952.45,0.40
NZ_CP031142.1.region011,10.0,True,"(1774.8, 1104.7)","P2<br>NZ_CP031142.1.region011<br>['terpene', 'T3PKS']<br>hopene<br>0.46",BGC,1774.8,1104.7,0.40
NZ_CP031142.1.region014,12.0,True,"(2191.0, 2240.8)",P2<br>NZ_CP031142.1.region014<br>['terpene']<br>JBIR-06<br>0.22,BGC,2191.0,2240.8,0.40
NZ_CP031142.1.region015,81.0,True,"(2778.2, 664.98)",P2<br>NZ_CP031142.1.region015<br>['T3PKS']<br>flaviolin<br>0.75,BGC,2778.2,664.98,0.40
NZ_CP031142.1.region017,14.0,True,"(2490.8, 1037.9)",P2<br>NZ_CP031142.1.region017<br>['redox-cofactor']<br>lankacidin C<br>0.20,BGC,2490.8,1037.9,0.40
NZ_CP031142.1.region019,95.0,True,"(2779.5, 1470.7)",P2<br>NZ_CP031142.1.region019<br>['NRPS-like']<br>A54145<br>0.03,BGC,2779.5,1470.7,0.40
BGC0000291,95.0,True,"(2720.6, 1529.4)",BGC0000291<br>NRP<br>A54145,MIBIG (KnownClusterBlast),2720.6,1529.4,0.40
NZ_CP031142.1.region020,96.0,True,"(1180.7, 1361.5)",P2<br>NZ_CP031142.1.region020<br>['NRPS-like']<br>malacidin A / malacidin B<br>0.10,BGC,1180.7,1361.5,0.40
BGC0001448,96.0,True,"(1107.4, 1308.4)",BGC0001448<br>NRP<br>malacidin A;malacidin B,MIBIG (KnownClusterBlast),1107.4,1308.4,0.40
NZ_CP031142.1.region021,9.0,True,"(1846.2, 1058.5)","P2<br>NZ_CP031142.1.region021<br>['terpene', 'betalactone']<br>geosmin<br>1.00",BGC,1846.2,1058.5,0.40
NZ_CP031142.1.region022,95.0,True,"(2656.3, 1481.0)","P2<br>NZ_CP031142.1.region022<br>['LAP', 'thiopeptide']<br>A54145<br>0.03",BGC,2656.3,1481.0,0.40
NZ_CP031142.1.region023,97.0,True,"(1555.1, 3148.4)","P2<br>NZ_CP031142.1.region023<br>['terpene', 'ectoine']<br>showdomycin<br>0.24",BGC,1555.1,3148.4,0.40
BGC0001778,97.0,True,"(1495.6, 3108.0)",BGC0001778<br>Other<br>showdomycin,MIBIG (KnownClusterBlast),1495.6,3108.0,0.40
NZ_CP031142.1.region025,98.0,True,"(1877.1, 2628.9)","P2<br>NZ_CP031142.1.region025<br>['NRPS-like', 'T1PKS', 'NRPS']<br>sceliphrolactam<br>0.12",BGC,1877.1,2628.9,0.40
BGC0001770,98.0,True,"(1795.6, 2638.5)",BGC0001770<br>Polyketide<br>sceliphrolactam,MIBIG (KnownClusterBlast),1795.6,2638.5,0.40
NZ_CP031142.1.region026,99.0,True,"(2719.7, 2681.4)","P2<br>NZ_CP031142.1.region026<br>['NRPS', 'hglE-KS', 'T1PKS', 'CDPS', 'oligosaccharide']<br>A83543A<br>0.91",BGC,2719.7,2681.4,0.40
BGC0000148,99.0,True,"(2651.8, 2644.1)",BGC0000148<br>Polyketide<br>A83543A,MIBIG (BiG-SCAPE),2651.8,2644.1,0.40
NZ_CP031142.1.region027,100.0,True,"(848.84, 2297.9)","P2<br>NZ_CP031142.1.region027<br>['terpene', 'RRE-containing', 'other', 'phosphonate', 'NRPS-like', 'NRPS']<br>stenothricin<br>0.32",BGC,848.84,2297.9,0.40
BGC0000431,100.0,True,"(775.55, 2266.1)",BGC0000431<br>NRP<br>stenothricin,MIBIG (KnownClusterBlast),775.55,2266.1,0.40
NZ_CP031142.1.region029,101.0,True,"(1262.3, 369.49)",P2<br>NZ_CP031142.1.region029<br>['NRPS']<br>coelibactin<br>0.91,BGC,1262.3,369.49,0.40
BGC0000324,101.0,True,"(1242.8, 318.0)",BGC0000324<br>NRP<br>coelibactin,MIBIG (KnownClusterBlast),1242.8,318.0,0.40
NZ_CP031142.1.region032,1.0,True,"(1895.5, 1627.2)",P2<br>NZ_CP031142.1.region032<br>['NRPS']<br>actinomycin D<br>0.07,BGC,1895.5,1627.2,0.40
NZ_CP031142.1.region033,102.0,True,"(367.99, 3045.0)",P2<br>NZ_CP031142.1.region033<br>['phenazine']<br>pyocyanine<br>0.57,BGC,367.99,3045.0,0.40
BGC0000936,102.0,True,"(275.53, 3026.9)",BGC0000936<br>Other<br>pyocyanine,MIBIG (KnownClusterBlast),275.53,3026.9,0.40
NZ_CP031142.1.region034,2.0,True,"(1350.5, 787.21)",P2<br>NZ_CP031142.1.region034<br>['ectoine']<br>ectoine<br>1.00,BGC,1350.5,787.21,0.40
NZ_CP031142.1.region036,12.0,True,"(2158.3, 1455.8)",P2<br>NZ_CP031142.1.region036<br>['terpene']<br>SF2575<br>0.07,BGC,2158.3,1455.8,0.40
NZ_CP031142.1.region037,14.0,True,"(2497.2, 1005.6)",P2<br>NZ_CP031142.1.region037<br>['redox-cofactor']<br>lankacidin C<br>0.13,BGC,2497.2,1005.6,0.40
NZ_RSAA01000010.1.region002,20.0,True,"(1067.3, 1083.9)",P5<br>NZ_RSAA01000010.1.region002<br>['terpene']<br>isorenieratene<br>0.57,BGC,1067.3,1083.9,0.40
NZ_RSAA01000004.1.region001,1.0,True,"(1775.3, 1754.3)",P5<br>NZ_RSAA01000004.1.region001<br>['NRPS']<br>pepticinnamin E<br>0.07,BGC,1775.3,1754.3,0.40
