seq_id,seq_id2,locus_tag,locus_tag2,identity,similarity,start,end,start2,end2
NZ_CP061007.1.region035,NZ_CP069353.1.region025,PKJGIIBK_80330,KHDLNAGE_43610,0.73,0.83,32191.0,33937.0,14493.0,16203.0
NZ_CP061007.1.region035,NZ_GL877879.1.region013,PKJGIIBK_80040,GBGKCCPF_58440,1.0,1.00,2025.0,756.0,2122.0,853.0
NZ_CP061007.1.region035,NZ_GL877879.1.region013,PKJGIIBK_80050,GBGKCCPF_58450,1.0,1.00,2964.0,2244.0,3061.0,2341.0
NZ_CP061007.1.region035,NZ_GL877879.1.region013,PKJGIIBK_80060,GBGKCCPF_58470,0.75,0.75,3239.0,4688.0,3629.0,4712.0
NZ_CP061007.1.region035,NZ_GL877879.1.region013,PKJGIIBK_80070,GBGKCCPF_58480,1.0,1.00,4888.0,4684.0,4912.0,4708.0
NZ_CP061007.1.region035,NZ_GL877879.1.region013,PKJGIIBK_80080,GBGKCCPF_58490,1.0,1.00,5210.0,5456.0,5234.0,5480.0
NZ_CP061007.1.region035,NZ_GL877879.1.region013,PKJGIIBK_80090,GBGKCCPF_58500,1.0,1.00,5466.0,5754.0,5490.0,5778.0
NZ_CP061007.1.region035,NZ_GL877879.1.region013,PKJGIIBK_80100,GBGKCCPF_58510,0.98,0.98,5753.0,6914.0,5777.0,6914.0
NZ_CP061007.1.region035,NZ_GL877879.1.region013,PKJGIIBK_80110,GBGKCCPF_58520,1.0,1.00,6958.0,7981.0,6958.0,7981.0
NZ_CP061007.1.region035,NZ_GL877879.1.region013,PKJGIIBK_80120,GBGKCCPF_58530,1.0,1.00,7977.0,8988.0,7977.0,8988.0
NZ_CP061007.1.region035,NZ_GL877879.1.region013,PKJGIIBK_80130,GBGKCCPF_58540,1.0,1.00,8990.0,10004.0,8990.0,10004.0
NZ_CP061007.1.region035,NZ_GL877879.1.region013,PKJGIIBK_80140,GBGKCCPF_58550,1.0,1.00,10000.0,11662.0,10000.0,11662.0
NZ_CP061007.1.region035,NZ_GL877879.1.region013,PKJGIIBK_80150,GBGKCCPF_58560,1.0,1.00,11658.0,12906.0,11658.0,12906.0
NZ_CP061007.1.region035,NZ_GL877879.1.region013,PKJGIIBK_80160,GBGKCCPF_58570,1.0,1.00,13916.0,12914.0,13916.0,12914.0
NZ_CP061007.1.region035,NZ_GL877879.1.region013,PKJGIIBK_80170,GBGKCCPF_58590,0.85,0.85,14079.0,14919.0,14228.0,14939.0
NZ_CP061007.1.region035,NZ_GL877879.1.region013,PKJGIIBK_80190,GBGKCCPF_58600,1.0,1.00,16664.0,16430.0,16565.0,16331.0
NZ_CP061007.1.region035,NZ_GL877879.1.region013,PKJGIIBK_80200,GBGKCCPF_58610,1.0,1.00,17702.0,16691.0,17603.0,16592.0
NZ_CP061007.1.region035,NZ_GL877879.1.region013,PKJGIIBK_80210,GBGKCCPF_58620,1.0,1.00,19474.0,17698.0,19375.0,17599.0
NZ_CP061007.1.region035,NZ_GL877879.1.region013,PKJGIIBK_80220,GBGKCCPF_58630,1.0,1.00,20742.0,19470.0,20643.0,19371.0
NZ_CP061007.1.region035,NZ_GL877879.1.region013,PKJGIIBK_80230,GBGKCCPF_58640,1.0,1.00,21874.0,20770.0,21775.0,20671.0
NZ_CP061007.1.region035,NZ_GL877879.1.region013,PKJGIIBK_80240,GBGKCCPF_58650,1.0,1.00,22251.0,21897.0,22152.0,21798.0
NZ_CP061007.1.region035,NZ_GL877879.1.region013,PKJGIIBK_80250,GBGKCCPF_58660,1.0,1.00,22697.0,22421.0,22598.0,22322.0
NZ_CP061007.1.region035,NZ_GL877879.1.region013,PKJGIIBK_80260,GBGKCCPF_58670,1.0,1.00,23196.0,23544.0,23097.0,23445.0
NZ_CP061007.1.region035,NZ_GL877879.1.region013,PKJGIIBK_80270,GBGKCCPF_58680,1.0,1.00,23512.0,23785.0,23413.0,23686.0
NZ_CP061007.1.region035,NZ_GL877879.1.region013,PKJGIIBK_80280,GBGKCCPF_58690,0.96,0.99,24267.0,24717.0,24168.0,24618.0
NZ_CP061007.1.region035,NZ_GL877879.1.region013,PKJGIIBK_80300,GBGKCCPF_58700,1.0,1.00,27694.0,30232.0,27653.0,30191.0
NZ_CP061007.1.region035,NZ_GL877879.1.region013,PKJGIIBK_80310,GBGKCCPF_58710,1.0,1.00,30300.0,30441.0,30259.0,30400.0
NZ_CP061007.1.region035,NZ_GL877879.1.region013,PKJGIIBK_80320,GBGKCCPF_58720,1.0,1.00,30533.0,32195.0,30492.0,32154.0
NZ_CP061007.1.region035,NZ_GL877879.1.region013,PKJGIIBK_80330,GBGKCCPF_58730,1.0,1.00,32191.0,33937.0,32150.0,33896.0
NZ_CP061007.1.region035,NZ_JABNNH010000001.1.region020,PKJGIIBK_80300,MNMGINNK_29440,0.8,0.86,27694.0,30232.0,10000.0,12535.0
NZ_CP061007.1.region035,NZ_JABNNH010000001.1.region020,PKJGIIBK_80310,MNMGINNK_29450,0.76,0.78,30300.0,30441.0,12602.0,12743.0
NZ_CP061007.1.region035,NZ_JABNNH010000001.1.region020,PKJGIIBK_80320,MNMGINNK_29460,0.7,0.82,30533.0,32195.0,12838.0,14497.0
NZ_CP061007.1.region035,NZ_JABNNH010000001.1.region020,PKJGIIBK_80330,MNMGINNK_29470,0.73,0.83,32191.0,33937.0,14493.0,16203.0
NZ_CP061007.1.region035,NZ_JACHIV010000001.1.region022,PKJGIIBK_80300,JNMMHGMF_48690,0.71,0.80,27694.0,30232.0,12562.0,10000.0
NZ_CP061007.1.region035,NZ_JACHIV010000001.1.region022,PKJGIIBK_80310,JNMMHGMF_48680,0.56,0.75,30300.0,30441.0,9913.0,9766.0
NZ_CP061007.1.region035,NZ_JACHIV010000001.1.region022,PKJGIIBK_80320,JNMMHGMF_48670,0.63,0.75,30533.0,32195.0,9303.0,7638.0
NZ_CP061007.1.region035,NZ_JACHIV010000001.1.region022,PKJGIIBK_80330,JNMMHGMF_48660,0.67,0.78,32191.0,33937.0,7645.0,5938.0
NZ_CP061007.1.region035,NZ_JACHIW010000001.1.region016,PKJGIIBK_80300,LLPKHOMA_52070,0.84,0.87,27694.0,30232.0,17679.0,20253.0
NZ_CP061007.1.region035,NZ_JACHIW010000001.1.region016,PKJGIIBK_80310,LLPKHOMA_52080,0.76,0.85,30300.0,30441.0,20379.0,20520.0
NZ_CP061007.1.region035,NZ_JACHIW010000001.1.region016,PKJGIIBK_80320,LLPKHOMA_52090,0.83,0.90,30533.0,32195.0,20613.0,22272.0
NZ_CP061007.1.region035,NZ_JACHIW010000001.1.region016,PKJGIIBK_80330,LLPKHOMA_52100,0.84,0.91,32191.0,33937.0,22268.0,24017.0
NZ_CP061007.1.region035,NZ_PDBV01000001.1.region023,PKJGIIBK_80300,IHGEIAOG_46140,0.8,0.86,27694.0,30232.0,10000.0,12535.0
NZ_CP061007.1.region035,NZ_PDBV01000001.1.region023,PKJGIIBK_80310,IHGEIAOG_46150,0.76,0.78,30300.0,30441.0,12602.0,12743.0
NZ_CP061007.1.region035,NZ_PDBV01000001.1.region023,PKJGIIBK_80320,IHGEIAOG_46160,0.7,0.82,30533.0,32195.0,12838.0,14497.0
NZ_CP061007.1.region035,NZ_PDBV01000001.1.region023,PKJGIIBK_80330,IHGEIAOG_46170,0.73,0.83,32191.0,33937.0,14493.0,16203.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80040,OOOGHNGE_59610,1.0,1.00,2025.0,756.0,1269.0,0.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80050,OOOGHNGE_59620,1.0,1.00,2964.0,2244.0,2207.0,1487.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80060,OOOGHNGE_59630,1.0,1.00,3239.0,4688.0,2482.0,3931.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80070,OOOGHNGE_59640,1.0,1.00,4888.0,4684.0,4131.0,3927.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80080,OOOGHNGE_59650,1.0,1.00,5210.0,5456.0,4453.0,4699.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80090,OOOGHNGE_59660,1.0,1.00,5466.0,5754.0,4709.0,4997.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80100,OOOGHNGE_59670,1.0,1.00,5753.0,6914.0,4996.0,6157.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80110,OOOGHNGE_59680,1.0,1.00,6958.0,7981.0,6201.0,7224.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80120,OOOGHNGE_59690,1.0,1.00,7977.0,8988.0,7220.0,8231.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80130,OOOGHNGE_59700,1.0,1.00,8990.0,10004.0,8233.0,9247.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80140,OOOGHNGE_59710,1.0,1.00,10000.0,11662.0,9243.0,10905.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80150,OOOGHNGE_59720,1.0,1.00,11658.0,12906.0,10901.0,12149.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80160,OOOGHNGE_59730,1.0,1.00,13916.0,12914.0,13159.0,12157.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80170,OOOGHNGE_59740,1.0,1.00,14079.0,14919.0,13322.0,14162.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80180,OOOGHNGE_59750,1.0,1.00,14927.0,15623.0,14170.0,14866.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80190,OOOGHNGE_59760,1.0,1.00,16664.0,16430.0,15907.0,15673.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80200,OOOGHNGE_59770,1.0,1.00,17702.0,16691.0,16945.0,15934.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80210,OOOGHNGE_59780,1.0,1.00,19474.0,17698.0,18717.0,16941.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80220,OOOGHNGE_59790,1.0,1.00,20742.0,19470.0,19985.0,18713.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80230,OOOGHNGE_59800,1.0,1.00,21874.0,20770.0,21117.0,20013.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80240,OOOGHNGE_59810,1.0,1.00,22251.0,21897.0,21494.0,21140.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80250,OOOGHNGE_59820,1.0,1.00,22697.0,22421.0,21940.0,21664.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80260,OOOGHNGE_59830,1.0,1.00,23196.0,23544.0,22439.0,22787.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80270,OOOGHNGE_59840,1.0,1.00,23512.0,23785.0,22755.0,23028.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80280,OOOGHNGE_59850,1.0,1.00,24267.0,24717.0,23510.0,23960.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80290,OOOGHNGE_59860,1.0,1.00,25293.0,26913.0,24536.0,26156.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80300,OOOGHNGE_59870,1.0,1.00,27694.0,30232.0,26937.0,29475.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80310,OOOGHNGE_59880,1.0,1.00,30300.0,30441.0,29543.0,29684.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80320,OOOGHNGE_59890,1.0,1.00,30533.0,32195.0,29776.0,31438.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80330,OOOGHNGE_59900,1.0,1.00,32191.0,33937.0,31434.0,33180.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80340,OOOGHNGE_59910,1.0,1.00,35071.0,34948.0,34314.0,34191.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80350,OOOGHNGE_59920,1.0,1.00,37328.0,35915.0,36571.0,35158.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80360,OOOGHNGE_59930,1.0,1.00,38217.0,37335.0,37460.0,36578.0
NZ_CP061007.1.region035,NZ_PJNB01000001.1.region023,PKJGIIBK_80370,OOOGHNGE_59940,1.0,1.00,39174.0,38220.0,38417.0,37463.0
NZ_CP069353.1.region025,NZ_GL877879.1.region013,KHDLNAGE_43580,GBGKCCPF_58700,0.8,0.86,10000.0,12535.0,27653.0,30191.0
NZ_CP069353.1.region025,NZ_GL877879.1.region013,KHDLNAGE_43590,GBGKCCPF_58710,0.76,0.78,12602.0,12743.0,30259.0,30400.0
NZ_CP069353.1.region025,NZ_GL877879.1.region013,KHDLNAGE_43600,GBGKCCPF_58720,0.7,0.82,12838.0,14497.0,30492.0,32154.0
NZ_CP069353.1.region025,NZ_GL877879.1.region013,KHDLNAGE_43610,GBGKCCPF_58730,0.73,0.83,14493.0,16203.0,32150.0,33896.0
NZ_CP069353.1.region025,NZ_JABNNH010000001.1.region020,KHDLNAGE_43490,MNMGINNK_29350,1.0,1.00,741.0,204.0,741.0,204.0
NZ_CP069353.1.region025,NZ_JABNNH010000001.1.region020,KHDLNAGE_43500,MNMGINNK_29360,1.0,1.00,996.0,2082.0,996.0,2082.0
NZ_CP069353.1.region025,NZ_JABNNH010000001.1.region020,KHDLNAGE_43510,MNMGINNK_29370,1.0,1.00,2791.0,2089.0,2791.0,2089.0
NZ_CP069353.1.region025,NZ_JABNNH010000001.1.region020,KHDLNAGE_43520,MNMGINNK_29380,1.0,1.00,2917.0,3553.0,2917.0,3553.0
NZ_CP069353.1.region025,NZ_JABNNH010000001.1.region020,KHDLNAGE_43530,MNMGINNK_29390,1.0,1.00,4562.0,3563.0,4562.0,3563.0
NZ_CP069353.1.region025,NZ_JABNNH010000001.1.region020,KHDLNAGE_43540,MNMGINNK_29400,1.0,1.00,4833.0,6174.0,4833.0,6174.0
NZ_CP069353.1.region025,NZ_JABNNH010000001.1.region020,KHDLNAGE_43550,MNMGINNK_29410,1.0,1.00,6453.0,7464.0,6453.0,7464.0
NZ_CP069353.1.region025,NZ_JABNNH010000001.1.region020,KHDLNAGE_43560,MNMGINNK_29420,1.0,1.00,7460.0,8498.0,7460.0,8498.0
NZ_CP069353.1.region025,NZ_JABNNH010000001.1.region020,KHDLNAGE_43570,MNMGINNK_29430,1.0,1.00,9362.0,9128.0,9362.0,9128.0
NZ_CP069353.1.region025,NZ_JABNNH010000001.1.region020,KHDLNAGE_43580,MNMGINNK_29440,1.0,1.00,10000.0,12535.0,10000.0,12535.0
NZ_CP069353.1.region025,NZ_JABNNH010000001.1.region020,KHDLNAGE_43590,MNMGINNK_29450,1.0,1.00,12602.0,12743.0,12602.0,12743.0
NZ_CP069353.1.region025,NZ_JABNNH010000001.1.region020,KHDLNAGE_43600,MNMGINNK_29460,1.0,1.00,12838.0,14497.0,12838.0,14497.0
NZ_CP069353.1.region025,NZ_JABNNH010000001.1.region020,KHDLNAGE_43610,MNMGINNK_29470,1.0,1.00,14493.0,16203.0,14493.0,16203.0
NZ_CP069353.1.region025,NZ_JABNNH010000001.1.region020,KHDLNAGE_43620,MNMGINNK_29480,1.0,1.00,17998.0,16228.0,17998.0,16228.0
NZ_CP069353.1.region025,NZ_JABNNH010000001.1.region020,KHDLNAGE_43630,MNMGINNK_29490,1.0,1.00,18153.0,18417.0,18153.0,18417.0
NZ_CP069353.1.region025,NZ_JABNNH010000001.1.region020,KHDLNAGE_43640,MNMGINNK_29500,1.0,1.00,19449.0,18519.0,19449.0,18519.0
NZ_CP069353.1.region025,NZ_JACHIV010000001.1.region022,KHDLNAGE_43580,JNMMHGMF_48690,0.71,0.79,10000.0,12535.0,12562.0,10000.0
NZ_CP069353.1.region025,NZ_JACHIV010000001.1.region022,KHDLNAGE_43590,JNMMHGMF_48680,0.67,0.79,12602.0,12743.0,9913.0,9766.0
NZ_CP069353.1.region025,NZ_JACHIV010000001.1.region022,KHDLNAGE_43600,JNMMHGMF_48670,0.64,0.76,12838.0,14497.0,9303.0,7638.0
NZ_CP069353.1.region025,NZ_JACHIV010000001.1.region022,KHDLNAGE_43610,JNMMHGMF_48660,0.68,0.80,14493.0,16203.0,7645.0,5938.0
NZ_CP069353.1.region025,NZ_JACHIW010000001.1.region016,KHDLNAGE_43580,LLPKHOMA_52070,0.79,0.85,10000.0,12535.0,17679.0,20253.0
NZ_CP069353.1.region025,NZ_JACHIW010000001.1.region016,KHDLNAGE_43590,LLPKHOMA_52080,0.8,0.85,12602.0,12743.0,20379.0,20520.0
NZ_CP069353.1.region025,NZ_JACHIW010000001.1.region016,KHDLNAGE_43600,LLPKHOMA_52090,0.73,0.84,12838.0,14497.0,20613.0,22272.0
NZ_CP069353.1.region025,NZ_JACHIW010000001.1.region016,KHDLNAGE_43610,LLPKHOMA_52100,0.73,0.83,14493.0,16203.0,22268.0,24017.0
NZ_CP069353.1.region025,NZ_PDBV01000001.1.region023,KHDLNAGE_43490,IHGEIAOG_46050,1.0,1.00,741.0,204.0,740.0,203.0
NZ_CP069353.1.region025,NZ_PDBV01000001.1.region023,KHDLNAGE_43500,IHGEIAOG_46060,1.0,1.00,996.0,2082.0,995.0,2081.0
NZ_CP069353.1.region025,NZ_PDBV01000001.1.region023,KHDLNAGE_43510,IHGEIAOG_46070,1.0,1.00,2791.0,2089.0,2790.0,2088.0
NZ_CP069353.1.region025,NZ_PDBV01000001.1.region023,KHDLNAGE_43520,IHGEIAOG_46080,1.0,1.00,2917.0,3553.0,2916.0,3552.0
NZ_CP069353.1.region025,NZ_PDBV01000001.1.region023,KHDLNAGE_43530,IHGEIAOG_46090,1.0,1.00,4562.0,3563.0,4561.0,3562.0
NZ_CP069353.1.region025,NZ_PDBV01000001.1.region023,KHDLNAGE_43540,IHGEIAOG_46100,1.0,1.00,4833.0,6174.0,4832.0,6173.0
NZ_CP069353.1.region025,NZ_PDBV01000001.1.region023,KHDLNAGE_43550,IHGEIAOG_46110,1.0,1.00,6453.0,7464.0,6452.0,7463.0
NZ_CP069353.1.region025,NZ_PDBV01000001.1.region023,KHDLNAGE_43560,IHGEIAOG_46120,1.0,1.00,7460.0,8498.0,7459.0,8497.0
NZ_CP069353.1.region025,NZ_PDBV01000001.1.region023,KHDLNAGE_43570,IHGEIAOG_46130,1.0,1.00,9362.0,9128.0,9361.0,9127.0
NZ_CP069353.1.region025,NZ_PDBV01000001.1.region023,KHDLNAGE_43580,IHGEIAOG_46140,1.0,1.00,10000.0,12535.0,10000.0,12535.0
NZ_CP069353.1.region025,NZ_PDBV01000001.1.region023,KHDLNAGE_43590,IHGEIAOG_46150,1.0,1.00,12602.0,12743.0,12602.0,12743.0
NZ_CP069353.1.region025,NZ_PDBV01000001.1.region023,KHDLNAGE_43600,IHGEIAOG_46160,1.0,1.00,12838.0,14497.0,12838.0,14497.0
NZ_CP069353.1.region025,NZ_PDBV01000001.1.region023,KHDLNAGE_43610,IHGEIAOG_46170,1.0,1.00,14493.0,16203.0,14493.0,16203.0
NZ_CP069353.1.region025,NZ_PDBV01000001.1.region023,KHDLNAGE_43620,IHGEIAOG_46180,1.0,1.00,17998.0,16228.0,17998.0,16228.0
NZ_CP069353.1.region025,NZ_PDBV01000001.1.region023,KHDLNAGE_43630,IHGEIAOG_46190,1.0,1.00,18153.0,18417.0,18153.0,18417.0
NZ_CP069353.1.region025,NZ_PDBV01000001.1.region023,KHDLNAGE_43640,IHGEIAOG_46200,1.0,1.00,19449.0,18519.0,19449.0,18519.0
NZ_CP069353.1.region025,NZ_PJNB01000001.1.region023,KHDLNAGE_43580,OOOGHNGE_59870,0.8,0.86,10000.0,12535.0,26937.0,29475.0
NZ_CP069353.1.region025,NZ_PJNB01000001.1.region023,KHDLNAGE_43590,OOOGHNGE_59880,0.76,0.78,12602.0,12743.0,29543.0,29684.0
NZ_CP069353.1.region025,NZ_PJNB01000001.1.region023,KHDLNAGE_43600,OOOGHNGE_59890,0.7,0.82,12838.0,14497.0,29776.0,31438.0
NZ_CP069353.1.region025,NZ_PJNB01000001.1.region023,KHDLNAGE_43610,OOOGHNGE_59900,0.73,0.83,14493.0,16203.0,31434.0,33180.0
NZ_GL877879.1.region013,NZ_JABNNH010000001.1.region020,GBGKCCPF_58700,MNMGINNK_29440,0.8,0.86,27653.0,30191.0,10000.0,12535.0
NZ_GL877879.1.region013,NZ_JABNNH010000001.1.region020,GBGKCCPF_58710,MNMGINNK_29450,0.76,0.78,30259.0,30400.0,12602.0,12743.0
NZ_GL877879.1.region013,NZ_JABNNH010000001.1.region020,GBGKCCPF_58720,MNMGINNK_29460,0.7,0.82,30492.0,32154.0,12838.0,14497.0
NZ_GL877879.1.region013,NZ_JABNNH010000001.1.region020,GBGKCCPF_58730,MNMGINNK_29470,0.73,0.83,32150.0,33896.0,14493.0,16203.0
NZ_GL877879.1.region013,NZ_JACHIV010000001.1.region022,GBGKCCPF_58700,JNMMHGMF_48690,0.71,0.80,27653.0,30191.0,12562.0,10000.0
NZ_GL877879.1.region013,NZ_JACHIV010000001.1.region022,GBGKCCPF_58710,JNMMHGMF_48680,0.56,0.75,30259.0,30400.0,9913.0,9766.0
NZ_GL877879.1.region013,NZ_JACHIV010000001.1.region022,GBGKCCPF_58720,JNMMHGMF_48670,0.63,0.75,30492.0,32154.0,9303.0,7638.0
NZ_GL877879.1.region013,NZ_JACHIV010000001.1.region022,GBGKCCPF_58730,JNMMHGMF_48660,0.67,0.78,32150.0,33896.0,7645.0,5938.0
NZ_GL877879.1.region013,NZ_JACHIW010000001.1.region016,GBGKCCPF_58700,LLPKHOMA_52070,0.84,0.87,27653.0,30191.0,17679.0,20253.0
NZ_GL877879.1.region013,NZ_JACHIW010000001.1.region016,GBGKCCPF_58710,LLPKHOMA_52080,0.76,0.85,30259.0,30400.0,20379.0,20520.0
NZ_GL877879.1.region013,NZ_JACHIW010000001.1.region016,GBGKCCPF_58720,LLPKHOMA_52090,0.83,0.90,30492.0,32154.0,20613.0,22272.0
NZ_GL877879.1.region013,NZ_JACHIW010000001.1.region016,GBGKCCPF_58730,LLPKHOMA_52100,0.84,0.91,32150.0,33896.0,22268.0,24017.0
NZ_GL877879.1.region013,NZ_PDBV01000001.1.region023,GBGKCCPF_58700,IHGEIAOG_46140,0.8,0.86,27653.0,30191.0,10000.0,12535.0
NZ_GL877879.1.region013,NZ_PDBV01000001.1.region023,GBGKCCPF_58710,IHGEIAOG_46150,0.76,0.78,30259.0,30400.0,12602.0,12743.0
NZ_GL877879.1.region013,NZ_PDBV01000001.1.region023,GBGKCCPF_58720,IHGEIAOG_46160,0.7,0.82,30492.0,32154.0,12838.0,14497.0
NZ_GL877879.1.region013,NZ_PDBV01000001.1.region023,GBGKCCPF_58730,IHGEIAOG_46170,0.73,0.83,32150.0,33896.0,14493.0,16203.0
NZ_GL877879.1.region013,NZ_PJNB01000001.1.region023,GBGKCCPF_58440,OOOGHNGE_59610,1.0,1.00,2122.0,853.0,1269.0,0.0
NZ_GL877879.1.region013,NZ_PJNB01000001.1.region023,GBGKCCPF_58450,OOOGHNGE_59620,1.0,1.00,3061.0,2341.0,2207.0,1487.0
NZ_GL877879.1.region013,NZ_PJNB01000001.1.region023,GBGKCCPF_58470,OOOGHNGE_59630,0.75,0.75,3629.0,4712.0,2482.0,3931.0
NZ_GL877879.1.region013,NZ_PJNB01000001.1.region023,GBGKCCPF_58480,OOOGHNGE_59640,1.0,1.00,4912.0,4708.0,4131.0,3927.0
NZ_GL877879.1.region013,NZ_PJNB01000001.1.region023,GBGKCCPF_58490,OOOGHNGE_59650,1.0,1.00,5234.0,5480.0,4453.0,4699.0
NZ_GL877879.1.region013,NZ_PJNB01000001.1.region023,GBGKCCPF_58500,OOOGHNGE_59660,1.0,1.00,5490.0,5778.0,4709.0,4997.0
NZ_GL877879.1.region013,NZ_PJNB01000001.1.region023,GBGKCCPF_58510,OOOGHNGE_59670,0.98,0.98,5777.0,6914.0,4996.0,6157.0
NZ_GL877879.1.region013,NZ_PJNB01000001.1.region023,GBGKCCPF_58520,OOOGHNGE_59680,1.0,1.00,6958.0,7981.0,6201.0,7224.0
NZ_GL877879.1.region013,NZ_PJNB01000001.1.region023,GBGKCCPF_58530,OOOGHNGE_59690,1.0,1.00,7977.0,8988.0,7220.0,8231.0
NZ_GL877879.1.region013,NZ_PJNB01000001.1.region023,GBGKCCPF_58540,OOOGHNGE_59700,1.0,1.00,8990.0,10004.0,8233.0,9247.0
NZ_GL877879.1.region013,NZ_PJNB01000001.1.region023,GBGKCCPF_58550,OOOGHNGE_59710,1.0,1.00,10000.0,11662.0,9243.0,10905.0
NZ_GL877879.1.region013,NZ_PJNB01000001.1.region023,GBGKCCPF_58560,OOOGHNGE_59720,1.0,1.00,11658.0,12906.0,10901.0,12149.0
NZ_GL877879.1.region013,NZ_PJNB01000001.1.region023,GBGKCCPF_58570,OOOGHNGE_59730,1.0,1.00,13916.0,12914.0,13159.0,12157.0
NZ_GL877879.1.region013,NZ_PJNB01000001.1.region023,GBGKCCPF_58590,OOOGHNGE_59740,0.85,0.85,14228.0,14939.0,13322.0,14162.0
NZ_GL877879.1.region013,NZ_PJNB01000001.1.region023,GBGKCCPF_58600,OOOGHNGE_59760,1.0,1.00,16565.0,16331.0,15907.0,15673.0
NZ_GL877879.1.region013,NZ_PJNB01000001.1.region023,GBGKCCPF_58610,OOOGHNGE_59770,1.0,1.00,17603.0,16592.0,16945.0,15934.0
NZ_GL877879.1.region013,NZ_PJNB01000001.1.region023,GBGKCCPF_58620,OOOGHNGE_59780,1.0,1.00,19375.0,17599.0,18717.0,16941.0
NZ_GL877879.1.region013,NZ_PJNB01000001.1.region023,GBGKCCPF_58630,OOOGHNGE_59790,1.0,1.00,20643.0,19371.0,19985.0,18713.0
NZ_GL877879.1.region013,NZ_PJNB01000001.1.region023,GBGKCCPF_58640,OOOGHNGE_59800,1.0,1.00,21775.0,20671.0,21117.0,20013.0
NZ_GL877879.1.region013,NZ_PJNB01000001.1.region023,GBGKCCPF_58650,OOOGHNGE_59810,1.0,1.00,22152.0,21798.0,21494.0,21140.0
NZ_GL877879.1.region013,NZ_PJNB01000001.1.region023,GBGKCCPF_58660,OOOGHNGE_59820,1.0,1.00,22598.0,22322.0,21940.0,21664.0
NZ_GL877879.1.region013,NZ_PJNB01000001.1.region023,GBGKCCPF_58670,OOOGHNGE_59830,1.0,1.00,23097.0,23445.0,22439.0,22787.0
NZ_GL877879.1.region013,NZ_PJNB01000001.1.region023,GBGKCCPF_58680,OOOGHNGE_59840,1.0,1.00,23413.0,23686.0,22755.0,23028.0
NZ_GL877879.1.region013,NZ_PJNB01000001.1.region023,GBGKCCPF_58690,OOOGHNGE_59850,0.96,0.99,24168.0,24618.0,23510.0,23960.0
NZ_GL877879.1.region013,NZ_PJNB01000001.1.region023,GBGKCCPF_58700,OOOGHNGE_59870,1.0,1.00,27653.0,30191.0,26937.0,29475.0
NZ_GL877879.1.region013,NZ_PJNB01000001.1.region023,GBGKCCPF_58710,OOOGHNGE_59880,1.0,1.00,30259.0,30400.0,29543.0,29684.0
